Path,BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
18,9250548.357894737,7509.8,124931013.4,126706763.13157895,70820.88421052632,190938.6947368421,1240866.4736842106,7336352.347368421,3132889.0315789473,3233174.831578947,57834.8,13922.6,39263603.93684211,34005366.81052632,0.6210526315789474,16.957894736842107,27403724.557894737,339617975.96842104
30,82072.0,9373.0,2262303.0,669143.0,5049.0,31061.0,217.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,6026201.242105263,7107.821052631579,116921638.55789474,81181087.25263157,82671.98947368421,1004958.0736842105,773359.6105263158,6083532.978947368,2589140.252631579,3311007.3368421053,173353.0,19341.81052631579,26711738.463157896,27163020.663157895,8.863157894736842,11.368421052631579,27377965.115789473,341610284.5368421
3,6449087.610526316,16173.61052631579,118990730.23157895,84885604.85789473,178214.95789473684,858519.252631579,657868.652631579,3382885.136842105,2618236.431578947,3389214.010526316,88528.57894736843,12095.505263157895,8483048.768421052,9193398.168421052,2.3473684210526318,12.336842105263157,31258316.757894736,355772289.42105263
2,6560648.747368421,16819.694736842106,116664496.18947369,85941283.91052632,145540.93684210526,798038.8421052631,721130.7368421053,3733126.8842105265,2792863.484210526,3452840.042105263,96369.96842105263,12840.284210526315,8985162.842105264,10048406.389473684,4.631578947368421,12.526315789473685,29760886.547368422,355697497.15789473
22,6359686.884210526,11506.926315789473,119101737.18947369,117649088.66842106,87995.51578947369,881554.1789473684,2850.2,7215340.768421053,4002068.7263157894,4817233.452631579,187133.53684210527,23569.64210526316,32319832.863157894,31183757.12631579,3.168421052631579,0.5684210526315789,28744168.77894737,346190477.3368421
29,6825526.0,27366.5,96777313.5,63598786.75,10256.0,90664.5,2608.5,342558.0,305282.5,349965.0,3802.0,21136.0,8256765.5,9005035.0,0.0,0.0,28662527.0,289459663.5
8,5631021.242105263,6482.0526315789475,116051640.15789473,74287979.64210527,73652.78947368421,1012368.252631579,676077.7263157895,5161789.621052631,2249037.852631579,3067472.6631578947,209624.91578947369,16018.189473684211,24163215.210526317,25040309.42105263,7.242105263157895,0.6105263157894737,29579896.52631579,377493866.96842104
20,6238612.8,7207.094736842106,120081929.43157895,86082034.3368421,83339.31578947368,1156160.4210526317,790013.8315789474,6125622.136842106,2645730.736842105,3557286.084210526,247642.37894736842,15480.031578947368,29189257.589473683,33314445.90526316,1.263157894736842,0.43157894736842106,28640253.12631579,346234731.1894737
10,10798683.5,34740.5,111496846.0,127556977.25,474003.0,1513639.25,906380.0,5397927.75,3558179.0,4359528.25,466528.75,23079.25,13277354.0,14574711.25,6.25,306.75,35835914.5,339344532.0
28,5357855.083333333,5653.416666666667,121116940.70833333,66093108.395833336,48028.416666666664,113404.66666666667,2780.125,184538.45833333334,8117.583333333333,21976.541666666668,93796.45833333333,11429.041666666666,6752502.416666667,6701579.458333333,36.333333333333336,16.416666666666668,33219244.291666668,340077498.2083333
11,8930264.2,28661.0,105415667.2,104015828.8,371594.4,1173449.6,809645.6,4697827.2,3342168.2,4013806.6,419270.6,14814.4,10012662.6,11341402.2,1.8,309.0,31476031.4,324937134.6
