,,BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
5,9300,8942534,7765,125359088,260313494,82495,187674,1690387,9403444,3511742,3663184,38869,14911,38904867,44915157,0,0,26160473,302300542
5,9400,9820313,8540,125915222,249957867,71438,175843,1428103,7842171,2990366,3143308,28444,14939,42406274,52979458,0,0,31155032,353382833
5,9500,8348316,6809,108544317,233191475,70330,185602,1628640,9346894,3536540,3710525,35183,17929,44070757,51130083,0,0,25833443,295917946
6,100,7048337,44403,107619865,181259802,203298,813785,2741,7675648,3624654,4181117,431428,27996,32878246,35291198,0,8,21743346,306050424
6,200,5208344,5187,84935541,100248932,47796,861931,2584,4556832,1857095,2504088,492949,17935,20575595,22523469,0,0,24555652,392291804
6,300,3794994,4260,101677983,120154728,55758,959366,2849,5477328,2149596,2919934,597798,18770,22244363,22178614,0,0,21424678,325945052
6,400,4609795,5088,118346661,132776756,56460,1042732,2778,4905514,1842370,2415964,576310,17757,18516239,19499607,0,0,26447150,387784702
6,500,3884782,4360,130363192,131334776,263758,1360459,2704,5157816,2023418,2986878,404129,17575,22171028,24430834,0,0,26189812,311264969
6,600,4659405,5890,153833303,157072816,59036,1541999,2982,5173235,1602408,2500232,452618,11952,18495156,16104842,0,0,32554050,345150810
6,700,4012127,6657,126694057,129015009,59271,1550717,2497,4582402,1518068,2813613,740509,17361,21206474,14858359,0,0,19599259,176666652
6,800,6246661,7520,149495626,160309567,59981,1174473,3069,5435667,2113407,2870133,255769,12368,19542576,18750147,0,0,14969228,289127803
6,900,5899281,7422,124572292,130492515,48067,1002423,2553,4545563,1834116,2735816,207077,19115,13558731,12385964,83,0,24613541,389549553
6,1000,5572136,6774,141054313,150713052,53789,1169684,2958,5430083,2199964,3045647,173049,13987,11221002,11371383,99,0,22551488,351559605
6,1100,6265280,7102,135887167,141007447,46665,1007817,2690,4413629,1683974,2328003,157129,14156,19825956,11559289,131,0,26164388,414457492
6,1200,5273478,6142,131384066,142570125,51192,1179660,2969,5274509,1940660,2223780,148678,24354,21083436,9821199,107,0,22666023,353472678
6,1300,8977620,10206,143223484,215247990,103447,893061,2697,5864739,2676816,2735686,115170,24282,30520873,36149169,82,44,28398499,397509102
6,1400,8997000,10502,119100562,225200809,131880,700313,2815,9297270,4631322,5363485,110908,21146,42800361,54420088,0,0,25499778,318064878
6,1500,6088652,6679,128720318,141110490,60897,1354472,2378,4309933,1774683,2745001,297810,17173,20226833,17775289,0,0,32081095,392039414
6,1600,5535404,5745,116669811,126531677,52468,1301670,2269,3035959,1686038,3136890,371288,17527,24123702,24467942,0,0,32056858,373456014
6,1700,7347983,7957,139455707,196311272,92489,1272539,2706,6058052,2827474,4088653,252929,18768,26999262,25556744,0,0,25686296,337208517
6,1800,5853504,5930,99855451,109150370,41980,1117104,2224,4375048,1636858,2674401,264160,14966,23088951,18815704,0,0,32071606,391507962
6,1900,4859491,5237,119860382,131038306,55255,1395256,1820,4367178,1934928,3135469,303045,15839,23604740,14887274,0,0,26846764,323100689
6,2000,5708282,6348,138046656,144533365,70841,1262681,1678,3065148,1546188,2548923,241490,15505,19703921,18891854,0,0,33147844,387171297
6,2100,5054424,5556,114562012,121320358,49679,1233800,2014,3858519,1472843,2454606,272298,14015,23686084,20419807,0,0,30615419,356148667
6,2200,5530482,6399,125635850,136174708,58949,1292284,3108,5601920,1732823,1682308,189479,12713,19847183,23517664,0,0,27265017,353719664
6,2300,5520407,5739,81201960,112223696,69731,431236,2583,5576009,2695343,3356431,53709,17750,28609189,31779371,0,0,26678910,384757674
6,2400,7863019,10818,130728008,216813896,110488,1012109,3213,8312407,3744003,4611583,141016,18758,32064792,29878888,0,0,20994814,290121321
6,2500,5648075,7787,127238456,132186577,49440,1067005,2599,4670125,1781509,2680125,214831,18855,22863643,19260857,0,0,24171146,346210119
6,2600,4703669,7041,122437859,136414294,62085,1255688,3357,5603984,2050727,3167947,240787,19147,20709808,19148432,0,0,24944117,329984562
6,2700,5696238,8228,134058600,138006172,58320,1019229,2663,4571737,1753223,2552918,196666,16098,17611149,16415233,7,0,30557330,404751584
6,2800,4665909,6992,115033098,127071006,52208,1197752,3085,5733643,2182609,3258786,246317,18372,13072801,14180912,14,8,24294473,332196231
6,2900,5465420,7776,132304458,141645835,56270,1224363,2880,5061104,1783122,2675158,200940,15560,10638742,16240767,14,0,29426790,389746408
6,3000,4411296,5580,101146208,109737407,48519,1174960,2883,5317674,2096141,3309259,269729,19981,19643066,15736280,80,0,25739468,334158057
6,3100,5096789,4727,118490648,128532076,55199,1396856,2990,4946884,1672034,2639296,260582,14771,20035961,14541939,153,0,28348703,322694273
6,3200,3617707,6169,114802533,121816231,57522,1359272,2887,5474228,1988556,3203278,314657,20823,23380848,14914265,29,0,18741175,169130538
6,3300,5608391,6255,134917235,142156331,63029,1445718,3245,4977589,1642879,2622685,254079,14625,20384036,23151327,0,0,21226286,287298639
6,3400,4696770,5532,109380822,117354482,65082,1228425,2807,5171486,1958857,3161682,303684,18109,23856211,26694724,0,0,19463103,252040755
6,3500,5460862,6605,134800664,146061043,62068,1413148,3154,5295673,1844055,2867054,262476,18534,20421820,26833460,0,0,27568442,359856887
6,3600,4757389,6833,101616025,111178053,38656,903551,1946,4398580,2069043,3145742,260451,21574,24360433,16962464,0,0,25379334,382069740
6,3700,5368534,7403,87096952,103185668,36531,926665,3102,5572464,2092662,2876453,219485,18655,19967005,18419651,0,0,24801781,393421619
6,3800,4925406,5564,56304809,71570193,41718,913023,2750,4695832,1946862,2921917,250727,21870,24175773,23122682,0,0,27249398,401804997
6,3900,7665110,7721,107972401,191244123,104206,956333,3237,8758272,4309865,5101416,119215,17286,33106573,43397978,0,0,23342305,337921733
6,4000,8224768,8805,132548573,206706195,113060,725825,2079,6575761,3275377,3908725,141985,19799,33912421,50341916,0,0,28688016,391655691
6,4100,4729489,5422,116478642,131170300,50192,1023194,2684,3631668,1904143,3080284,239864,18308,23926837,26868081,0,0,21599261,341713527
6,4200,5643306,6145,135193203,147050543,50994,1142276,2693,4165633,1527764,2038120,182365,17622,21409728,17247771,0,0,26164728,408326583
6,4300,4685401,5273,112638619,122063249,46013,1057780,2929,5502785,1918784,1620064,186594,17882,24387596,17211403,0,0,23718880,360871224
6,4400,5544648,6243,135103607,146226879,53532,1241755,3172,5728351,1777131,2039295,140980,10819,18093339,14385866,21,0,25753924,385744285
6,4500,4940479,6244,114832265,120884354,51320,1246655,2539,4087725,1532514,2249775,262473,13208,23593606,22258901,105,0,30985075,365722043
6,4600,5171273,6282,135334625,143356600,62394,1338919,1936,3372471,1594062,2840216,255312,19179,19738561,26672849,70,0,28784612,355677739
6,4700,5161593,6078,118027890,123395379,58091,889260,1802,3073273,1680896,2834985,284971,18177,23536116,29329266,55,0,32679823,379105208
6,4800,9177048,10535,134011208,258607419,155419,729591,2971,9896390,4807149,5665804,74777,19441,40617221,41386687,6,0,24790410,321861526
6,4900,8353856,9585,134333804,208682616,102721,836934,2018,6282000,3218972,4088608,118863,22215,36723324,41443287,34,0,28361492,394369628
6,5000,4549262,6451,114069633,126653322,49540,1131689,1914,3421631,1684350,2918882,257538,18443,23715508,21591245,13,17,22303486,344801704
6,5100,9019594,10122,136254837,238535042,122905,874587,3034,8461112,3618484,3839843,108538,17504,33677901,36319590,0,0,28273449,392556895
6,5200,9180121,9732,113913430,220868617,127708,637714,2847,8940936,4672905,5354838,65718,15311,42883583,44222065,0,0,28712649,358008485
6,5300,5172597,7026,134662323,143885004,54796,1154439,3326,5702410,2255930,1771966,133242,12812,18881875,22508975,0,0,23099304,369574861
6,5400,6338302,8016,127210682,145337925,56365,976640,2692,5478063,2407643,3176878,158437,15024,20683082,29341735,0,0,27191751,409197780
6,5500,7899408,9526,120625750,232109191,136397,862857,3297,10154544,4823754,5650191,117156,25172,39631746,54448372,0,0,24965124,315752346
6,5600,5511780,6054,134314461,145973897,65869,1539216,3077,5271207,1717844,2760888,279463,11412,16947531,18272532,0,0,31903568,384891792
6,5700,4725384,5134,111769260,121469044,56540,1389740,2995,5514281,2032244,3305127,375095,19450,24213592,18528691,0,0,29058025,343609792
6,5800,5314224,6777,134052859,140211083,67647,1307197,3317,5621481,2071736,2958741,263225,21877,19684319,16772417,6,0,26483023,379459733
6,5900,5103589,7013,115211321,120782374,44136,895238,2753,4626549,1949087,2847379,231512,19503,23756322,18747081,0,0,26534331,408743444
6,6000,4793199,7239,130167334,139473877,52096,1217911,3320,5813401,2281056,3124400,235882,15653,15485981,13459183,0,0,22409824,348675369
6,6100,5386957,6748,121304030,128456351,47315,986589,2808,4715472,1904509,2818980,223516,17200,19915671,22105601,41,0,19283205,322702343
6,6200,4737428,5547,126488597,138613083,53499,1208230,3214,5825088,2284558,3187703,229857,16564,20418171,29073964,0,0,22360241,338312534
6,6300,5465500,5841,122155815,130028038,51449,1027376,2786,4947459,1945095,2751127,222369,17767,20224087,21404028,0,0,26811810,406587218
6,6400,5538425,6417,125895375,161140716,72308,1122284,3238,6729717,2837105,3782527,218304,17367,12917387,14293464,6,0,22221350,328170291
6,6500,10725966,13410,130762190,259451311,152604,657678,2963,9008079,4407324,4994430,52216,19625,42741709,32922059,0,0,30823525,382506415
6,6600,4613094,5809,116343025,130782049,57333,1531442,3162,5904737,1660736,1866837,231050,13771,24070989,25620911,0,0,26647909,316235230
6,6700,8229105,9615,137154092,217846274,113826,1127153,2948,7045729,2715872,3656761,210008,17015,22407744,34284284,0,0,30470231,379435349
6,6800,8563232,9518,112965623,232868397,129416,666093,2948,10486518,5457384,6227196,59193,19501,46082349,65062841,0,0,26831588,326962245
6,6900,10489824,12002,135615968,278739435,162086,758656,3216,10661271,4909581,5390849,60386,20255,38478319,54370947,0,0,27939910,358582583
6,7000,9957679,10891,119411517,239267085,134613,594848,2680,9140421,4711177,5615808,61745,20469,46778540,65727270,0,0,29447880,374343850
6,7100,8968107,10388,128521883,266895937,152943,740259,3296,10971332,5308451,6092695,66734,22746,41401670,55653005,0,0,24561750,312441620
6,7200,10359360,11851,135171998,267768460,148714,693977,2967,9131783,4464510,5101693,57017,20394,42259341,62205432,0,0,29115048,374636857
6,7300,8652259,9998,112729443,233134416,147393,688138,3135,10777610,5406306,6124015,64108,21736,45764780,63861138,0,0,25199938,310840114
6,7400,10544573,12084,135213375,277780951,168877,701830,3161,10269546,4710838,5159401,56722,18613,38405630,53329796,0,0,28949228,373834768
6,7500,9496743,9896,113921808,231507033,132755,619935,2732,9537886,4925322,5908400,63196,21256,46604056,64463559,0,0,29801839,361034054
6,7600,9337236,10819,133134743,275421997,158418,743633,3214,10966405,5325044,5998036,68259,21859,39504968,53322471,0,0,24433110,322493033
6,7700,10306669,11131,131822097,259661495,152291,625274,2732,9037627,4421033,5013278,57419,20088,43973544,64590415,0,0,29730355,373295552
6,7800,8678878,9608,115267104,244117537,140522,708709,3160,11140191,5430640,6092806,65411,21772,45269429,61160106,0,0,24560353,311965063
6,7900,10516546,12135,134802911,276823254,156200,765411,3052,10008397,4552607,5066207,54478,16666,38395047,55591914,0,0,29212354,375567857
6,8000,9092296,9645,112203587,233094996,129454,635538,2837,9986508,5166923,6192596,59098,17793,46206068,63984636,0,0,28687053,346900566
6,8100,9644426,11705,134493741,279176942,176308,685810,3234,10748041,5151250,5671817,61964,19041,37834388,52925532,0,0,26143516,333628392
6,8200,10293452,10954,126281310,252689132,134110,651974,2779,9169936,4437016,5328011,62159,24737,46107520,64781806,0,0,29329484,374017945
6,8300,8665367,9910,120434158,253765008,147806,742609,3313,11111485,5342089,6113693,68068,22839,43840281,58097033,0,0,24222635,312824501
6,8400,10400861,11298,134436438,275321833,152230,732969,2942,9711378,4431083,5109597,52921,16017,39847673,57707086,0,0,29412115,374238891
6,8500,8623200,9763,111875687,231014901,134355,617150,3021,10168243,5314451,6099098,55807,18480,45695201,62600572,0,0,26970033,331063504
6,8600,10080704,12239,134255432,279659378,157957,755037,3231,10757723,5008623,5533794,61408,20177,38384240,52867152,0,0,27384964,349933067
6,8700,9948654,10586,120875065,245040805,131409,618034,2672,9184443,4636897,5579858,63801,20788,46757013,64287770,0,0,29775244,372327505
6,8800,8670981,10137,125278206,260272002,165934,726434,3206,10908798,5254701,6029212,67886,23203,42167761,55177663,0,0,24646745,309649632
6,8900,10235000,11588,134029841,269185388,143741,657147,2911,9175998,4408184,5013244,52239,17256,41660046,59663662,0,0,29118664,374858244
6,9000,8664267,9423,111783283,232609357,129000,675621,3124,10629869,5456446,6216647,61204,20488,45640536,62382501,0,0,25434271,317925750
6,9100,10412048,11833,134095483,275490608,159063,754151,3204,10321526,4836341,5287172,57986,19265,38345155,52336594,0,0,28547991,364736808
6,9200,9622884,10109,115416499,232287631,138336,563099,2669,9207649,4771481,5689762,62631,18822,46579680,62904843,0,0,29709868,363946867
6,9300,9121687,10605,130151211,270048031,153223,724539,3202,10890824,5283829,6031592,67928,22001,40461910,52381153,0,0,24251429,314668657
6,9400,10200739,11049,133135108,261240564,144436,672530,2721,9131785,4464793,5107787,55548,19188,43319750,61403408,0,0,29339776,372265267
6,9500,8560006,9941,112122690,237168161,137691,701886,3147,10951931,5442891,6135597,67958,24615,45194920,59357694,0,0,24258689,309661070
7,100,4316565,33340,107110316,113328745,152273,1314651,3478,4893452,1867378,2589839,737425,39571,20353244,21326829,0,0,24416529,304140710
7,200,4001222,5159,90735150,99389549,48212,1140073,2482,4307063,1837208,3282763,330805,24439,21099809,24096895,8,0,31389526,368987704
7,300,4064923,6890,115527672,118204066,257000,1365999,2132,4131163,1775652,3113906,340953,16819,18756636,13736815,0,0,24948164,310583167
7,400,4448176,6657,118047387,126851258,260289,1729600,2830,5581643,2112246,3637680,412144,19684,20507182,15237915,0,0,22284747,256943660
7,500,7642483,9643,134020434,189110615,168086,1253784,2658,6294738,2955619,4173559,388016,20072,30315243,40685088,0,0,31675840,376333518
7,600,8506324,8943,112035249,222947536,115389,969753,2976,9336811,4453140,5569249,515716,25325,37226732,51218427,0,0,24546808,294514011
7,700,11071630,10847,133916677,271323786,132908,928396,3074,9567139,4498767,5225876,132779,14865,35996214,48357521,0,554,33516189,361991070
7,800,10169449,8325,111701781,227747379,110736,818992,2658,9031591,4774344,6094770,164804,19388,42833198,55558700,0,0,31291744,354934308
7,900,5527540,3979,104356101,140592001,72618,1471198,3120,6288332,2494759,3762905,306764,14404,23067932,23864819,0,0,25074049,339536225
7,1000,6658174,4490,101606931,126322472,66989,1351661,2814,4593368,1663225,2823798,316971,14318,22306174,24031970,0,0,30195472,388326246
7,1100,9029045,7767,115615123,242898924,130307,877954,3150,10123969,4988261,5980564,155268,22260,42932575,51769027,0,0,26172997,305285822
7,1200,10819968,8835,134677924,275083879,129455,969613,2974,9478160,4362791,5065991,135245,13966,36043076,46757332,0,0,31137671,367136013
7,1300,4906868,5798,110362822,116852799,45435,1167701,2742,5248288,2398401,3674438,293366,16272,23057317,18266919,0,0,29083168,364650173
7,1400,5182096,6518,132244670,140202887,55333,1385018,3099,5348467,2026308,3043086,294250,19227,18571448,11449828,0,9,25756924,349823809
7,1500,5460645,6634,124706204,128989446,51146,1184573,2581,4459943,1693347,2772634,293874,20754,22283513,13817828,0,0,30074232,389137337
7,1600,3282188,6475,114189586,119748754,46770,2199304,3123,5177839,1465713,3062632,767146,12679,19955472,14416503,0,0,29770657,355014742
7,1700,4568984,5775,99098092,107355116,57286,1399328,2628,4493188,1598894,2660636,361482,18503,21078491,23250104,0,0,30071795,397983918
7,1800,3525083,3790,88388015,105370203,47434,1326841,3155,5426849,2100076,3171542,389814,14401,22304238,22036305,0,0,23137445,329298422
7,1900,9524853,8516,128766273,247861850,116801,1031608,2931,8440149,3701976,4509337,168664,12783,33066291,41314534,0,0,30600622,366760202
7,2000,9069741,7484,112315932,229016629,109871,855440,2723,9541374,5003545,5944296,159027,15572,43207246,54076470,0,0,28684596,324983633
7,2100,10349948,8603,134766837,274739815,130389,989341,3080,10234220,4805280,5449954,140715,13941,36066660,45030103,0,0,28353269,337726082
7,2200,10337702,8499,120910685,242108882,121674,757418,2566,8395198,4291202,5295091,145823,22102,42985008,53476960,0,0,31267154,359978672
7,2300,8993375,8779,126071687,259741257,129111,1005370,3098,10213094,4861092,5665890,188853,21933,35993584,43215367,0,0,25985873,299445437
7,2400,10518153,9005,134669323,269178962,124335,917179,2793,8676965,4157022,4920171,132188,18746,39564257,51259411,0,0,31024220,360088261
7,2500,8780773,7495,112144706,232589767,119336,916603,2920,10022115,4977100,5868483,156298,23101,42998436,53053531,0,0,25868211,299501922
7,2600,10513524,8873,134475739,272669638,138295,968419,3097,9579242,4390276,4908102,130439,18563,35997383,44253667,0,0,31114249,358705654
7,2700,9612043,7636,112036068,227727168,111928,836695,2708,9039005,4677600,5776149,157559,20329,43180909,52871960,0,0,30923216,343835617
7,2800,9654972,8490,134233366,273468507,130852,1010131,3068,10213887,4975308,5740566,148147,19438,36793269,43856863,0,0,25694574,314466453
7,2900,10443814,8512,128137954,253632757,126186,859023,2600,8489960,4122320,5011261,141428,20410,42116546,52228027,0,0,31311948,357243551
7,3000,8762039,7229,117800446,247051639,126869,943820,3088,10177250,4955930,5802121,155044,25437,42206694,48926526,0,0,25586837,299462722
7,3100,10472591,8811,133966095,273242354,130060,970571,2831,9175819,4143944,4889155,131124,17624,36881600,46700449,0,0,30949640,358184686
7,3200,8870069,7268,111576140,227697593,109779,867913,2808,9564164,4978529,5868222,162429,21954,43145617,51880808,0,0,28216944,319934800
7,3300,10225773,8674,133763699,272072393,139877,945125,3062,10083775,4714476,5286860,137343,17357,35823001,42974444,0,0,28683404,335204918
7,3400,10138469,8191,118665665,239105133,111276,833533,2551,8549107,4349895,5383287,153585,21569,43162583,51525604,0,0,30751679,356682513
7,3500,8948029,7778,125809389,259821418,127783,996901,3060,10218386,4969750,5851519,159396,20659,39359076,44712395,0,0,25702886,298081164
7,3600,10408581,8739,133438317,266860156,123822,921057,2779,8657354,4142173,4859378,133974,28129,39608944,49211625,0,0,30819653,357455429
7,3700,8618526,7093,111104422,231478026,126004,855345,2982,9934915,4887262,5728265,156957,22021,43014115,50511084,0,0,26051524,296738026
7,3800,10385722,8456,133220039,272086595,131872,1002912,3083,9671948,4431465,4965339,131124,18831,35957932,42618312,0,0,30833836,357334422
7,3900,7391510,6603,110224877,182674783,84499,1044574,2598,7468475,3645695,4840498,233534,19562,34615878,35221124,0,0,31581345,345908613
7,4000,4978527,5867,130782965,140683615,60311,1619443,3078,5470551,1905894,3072281,352183,14293,19220520,11097395,0,0,27328218,325087819
7,4100,10295478,8363,127243296,252408469,122714,868456,2619,8486490,4111606,4928339,159473,19952,39375292,23287606,0,0,31050468,356014260
7,4200,8610090,6595,116381373,244855416,123236,910382,3004,10127287,4920312,5732013,149045,21013,42576416,22468547,0,0,25874551,297213110
7,4300,10336536,7860,132776945,272090108,128271,976206,2901,9304751,4187185,4869321,132139,16552,36772266,23967467,0,0,30873103,357301877
7,4400,8961741,6584,110570332,226288089,108299,864453,2697,9452741,4927308,5846902,159303,21285,43201409,25346796,0,0,28764948,325661937
7,4500,8920791,7385,132197431,249099110,129711,1105071,3075,9402324,4402613,5169309,155748,17332,35813019,20910263,0,0,28274145,330948664
7,4600,4077970,5829,119898416,127769834,53637,1301000,2544,4496150,1632790,2770367,347745,15601,22716895,21021673,0,0,31867139,374517808
7,4700,8576634,6903,120722139,248028088,121661,1019611,3128,10238164,4975589,5832454,156185,24854,40833613,45769774,0,0,25580066,297552469
7,4800,10324220,7772,132339787,271357043,128762,961347,2873,8993755,4149415,4868671,129576,17191,38273213,47042587,0,0,30713788,357334460
7,4900,8597755,6486,110229384,226020657,113941,893373,2818,9778345,4960872,5829384,159447,20446,43153095,50597271,0,0,27302353,311843694
7,5000,10286218,7632,132193539,270425074,141052,969185,3126,9996768,4618427,5145977,125480,16749,36002533,42205083,0,0,29188383,341769469
7,5100,9945926,7223,116278776,235969691,109447,842553,2541,8692286,4442852,5449347,155548,20648,43273970,50733062,0,0,30720482,357145901
7,5200,8972907,6983,125879665,260595938,127088,1005085,3049,10247361,4961067,5831865,160707,18963,39204748,43796404,0,0,25523100,297454959
7,5300,10255623,7763,131999278,263873497,133812,913161,2693,8641088,4137726,4842953,131024,18306,39939264,48889209,0,0,31246669,355015259
7,5400,8604401,6531,109459902,230873886,116146,872136,2896,10051908,4943915,5803809,159304,20018,43263910,50687578,0,0,25440428,297939967
7,5500,10265728,7612,131836702,270443325,130201,1002998,2997,9741767,4447132,4999658,131799,18000,36058863,42231819,0,0,30661921,356663540
7,5600,9486420,6934,110707780,226839841,106810,830329,2590,9021596,4646407,5690763,158306,21051,43209101,50542974,0,0,30709519,344464370
7,5700,9289886,8736,130620460,265857268,141123,955698,3047,10051265,4887365,5618142,153152,28339,36253863,41050531,0,0,25752859,307293657
7,5800,10275324,7925,128294101,255761163,117417,891601,2611,8458532,4133509,4907371,139139,19931,41833938,50524355,0,0,30711758,356372907
7,5900,8502593,6642,112950016,239118318,120228,957409,3072,10242937,4972698,5827360,158084,20653,43222533,48342235,0,0,25545361,295789821
7,6000,10256036,7823,131517084,270034521,129744,992002,2970,9362302,4213169,4809428,133183,17559,35979848,44040572,0,0,30579857,356750730
7,6100,8909432,6822,109493334,222024896,116602,785731,2766,9208234,4781362,5694553,150292,19941,43133326,50284672,0,0,30167184,327783837
7,6200,7116115,6367,130206102,188655763,82342,1424306,3045,7067420,2900599,3743606,208751,14354,25344082,26255317,0,0,26437674,330722850
7,6300,9421930,7186,122375169,226905906,106036,893447,2537,8458136,4153304,4998708,160539,19060,39825579,34770961,0,0,30470604,359055373
7,6400,8549784,6652,118047933,247791052,123783,994343,3045,10244524,4963631,5819225,157946,22379,41649070,33360480,0,0,25546502,296155495
7,6500,6812389,6699,129721629,179417455,88592,1333840,2791,6388358,2540161,3176765,165967,13058,22678031,18813226,0,0,30312375,366611665
7,6600,8549140,6686,109227725,222924015,109825,868489,2790,9041919,4413600,5277718,171120,19057,40549979,35514370,0,0,27946305,315601048
7,6700,10080390,7654,131137917,269471146,129278,1000487,3044,10210172,4728365,5261757,137876,20355,35594841,31329113,0,0,28283433,335638606
7,6800,10023076,7479,117771495,236512298,109376,850720,2536,8536322,4347461,5336301,147721,19987,43248756,37665188,0,0,30750221,355717457
7,6900,8632490,8069,122446147,253496188,140724,1001311,3043,10170969,4909991,5704476,155584,19713,39391846,31151712,0,0,26037566,293910849
7,7000,10233117,7640,131006995,267674810,125215,923645,2764,8720189,4079905,4845308,128156,17557,39316279,37280434,0,0,30438019,356411947
7,7100,8398634,6538,109109164,226045101,112759,914833,2978,9960142,4962581,5820193,155484,20374,43199852,37654977,0,0,26393314,301798861
7,7200,10196720,7599,130906353,269136558,129829,999862,3064,9915372,4503579,5052443,138506,18657,35950098,31366443,0,0,29968906,348831962
7,7300,9568894,7223,111509871,226234914,118057,773463,2535,8766164,4507663,5501889,156930,16875,43138826,37609123,0,0,30801418,350557277
7,7400,9084334,7685,127181658,263186148,133119,995993,3151,10252420,4966391,5823472,152987,17565,37878612,30934828,0,0,25498157,301577344
7,7500,10200158,7981,130054831,258041068,119926,899213,2672,8448590,4146542,4846649,134501,13908,41017085,37704022,0,0,30657872,356085721
7,7600,8515456,6333,109749293,234823212,115772,932807,2991,10260587,4967503,5821953,156351,15068,43308749,37700483,8,0,25714056,295770521
7,7700,10158353,7715,130739767,268305187,141421,921486,2991,9552112,4350077,4837516,128090,13612,35832544,31165849,0,0,30740658,355306747
7,7800,9315760,7017,109699028,223437151,108640,825776,2585,9050352,4659146,5677331,152995,15460,43281809,37755174,0,0,30691881,343272460
7,7900,9259574,7164,129781556,267599885,128613,996305,3041,10259969,4971653,5765000,148904,16521,37068113,31396940,0,0,25524439,308657438
7,8000,10161234,7714,127040449,251576810,120601,867834,2584,8515758,4141956,4905551,139041,13682,41871466,37765854,0,0,30686259,354959985
7,8100,8433454,6538,112341430,238303235,126351,891323,2990,10103570,4907538,5676899,150779,16500,43039563,35049587,0,0,25965309,294184016
7,8200,10191736,7646,130526425,268973235,128836,979700,2910,9354097,4202528,4813527,130773,12823,36108525,33579880,0,0,30661947,355756251
7,8300,8893475,6551,108723229,223834491,108909,837955,2685,9374362,4846034,5815752,153781,15093,43319341,37819067,0,0,29275254,328591585
7,8400,9626977,7663,130451203,267428308,141990,997312,3040,10205332,4900238,5444406,139106,19832,35449232,31261178,0,0,27011975,320948189
7,8500,10158082,7795,121660168,242115924,116814,813193,2674,8442355,4137331,5034179,142037,15452,43249256,37832345,0,0,30594036,355599358
7,8600,8473923,6641,117405117,247044786,123103,976993,3061,10257495,4970204,5815170,153883,15199,41134311,33234688,0,0,25462854,296493419
7,8700,10150908,7709,130373172,268559514,128559,961974,2895,9014264,4112025,4832466,125814,14755,37751800,35624059,0,0,30584751,355572682
7,8800,8429344,6389,108597030,222476459,123483,865224,2786,9605369,4904589,5687347,153673,14642,43155210,37763321,0,0,28173238,312713594
7,8900,10084332,7577,130300676,268831485,131382,975663,3061,10179501,4691713,5245717,133959,15617,36014096,31558294,0,0,28323990,337191953
7,9000,9826891,7224,116511018,234728918,110256,837332,2532,8588382,4372816,5359120,149004,16265,43262653,37899733,0,0,30666544,355747189
7,9100,8686316,6904,122294360,255177940,128106,984502,3039,10266345,4978266,5820194,158239,16814,39399164,31392396,0,0,25533372,296286991
7,9200,10150412,7625,130228576,262949457,133988,876214,2684,8616231,4098603,4790109,124451,13393,39429267,37601581,0,0,30691462,355036073
7,9300,8458954,6386,108492269,226231605,115868,906398,2886,10018573,4968361,5816639,156352,14349,43325540,37990025,0,0,26266401,300283391
7,9400,10129444,7648,130153949,267567066,128670,989807,2987,9797492,4482637,5008274,133714,13448,36103329,31672334,0,0,30015001,350025842
7,9500,9407199,6857,111201571,225179516,106618,840771,2604,8877150,4550792,5579832,156826,17458,43228409,38003662,0,0,30653711,348117428
8,100,4502854,37922,107266270,103428362,600447,1691962,502019,4925373,1600734,2281332,1123774,27120,16742956,20959964,10,0,22948818,323394495
8,200,6790167,6479,112096207,127243535,51705,915135,592468,4828082,2171214,2905533,182798,28178,25790695,31680331,0,0,30546046,496057984
8,300,9512947,8502,110301588,236225489,143320,753218,1291729,10100691,4931773,5604823,53409,24370,42914042,50328680,0,0,33367252,441939952
8,400,6508559,6241,122475919,147278062,66381,1297907,621868,4661254,1583116,2460979,236769,11472,12651322,15115567,0,0,41491400,491865540
8,500,4690818,5000,102725222,109037442,48720,1203933,582325,4879050,1888995,2940789,315512,17051,23244419,15348629,0,0,37034076,417973713
8,600,5330849,6181,122939360,129840098,56941,1393008,648457,5180602,1791156,2699137,275749,17015,19552334,12197103,0,0,37274603,416253095
8,700,4112690,6597,108333688,110978848,48356,1335400,502595,4230357,1609210,2644845,362913,19089,23161406,19706271,6,9,27579174,267754169
8,800,3834015,5430,115476155,128399798,58481,938186,679038,5327590,2227159,2918148,146829,13717,21183937,20073011,6,0,18330597,220091105
8,900,5651273,6132,115550231,124954380,51546,820127,570791,4507468,1844031,2497210,140457,15274,22621199,28584485,0,0,31304157,454881414
8,1000,7057687,7447,115681185,191647007,104011,896544,995465,7805020,3615767,4309854,117730,16276,31750187,24840475,0,0,28872705,376798611
8,1100,7416311,7451,124907607,178502019,94385,540476,826249,6320451,2988454,3434012,37415,10953,30655831,23280228,0,0,32056557,437255797
