Path,Cycles(s),BR_INST_RETIRED,BR_MISS_PRED_RETIRED,CPU_CLK_UNHALTED,INST_RETIRED,LLC_MISSES:0x41,LLC_REFS:0x4f,arith:fpu_div_active,l1d:0x1,l2_rqsts:0x1,l2_rqsts:0x3,l2_rqsts:0x8,l2_rqsts:0x20,mem_trans_retired:0x2,mem_uops_retired:all_stores,misalign_mem_ref:0x1,misalign_mem_ref:0x2,resource_stalls:any,uops_dispatched:core
8,33400,12782961,38130,126963253,239912366,44664,1288827,6382996,6609367,4358933,4987473,389787,27050,27046650,27395662,0,0,44737914,288122153
8,33500,12082232,42162,115884937,215545016,59715,1094574,5378009,5462637,3921334,4756172,414316,30713,32921504,33053726,18,0,46966685,316238683
8,33600,11079384,34696,116688173,228662557,132717,1521216,5147793,6466663,4197796,5073020,373155,22145,31782212,29840770,0,0,40390795,260555227
8,33700,13053161,38413,126913936,239361273,44737,1199662,5546390,5678774,3851068,4418804,342241,23270,29620731,31329764,0,0,48414465,313019065
8,33800,10051912,38396,105838144,201079523,120892,1168901,5769860,6307594,4385080,5225446,373596,25970,34436142,34387117,0,0,42782954,274657364
8,33900,13334004,37896,127030694,241644216,49919,1260560,6071054,6520342,4282117,4874404,372674,23301,27761584,27847403,0,0,46646874,297875558
8,34000,12236061,42639,112527831,213093514,160321,1309065,4082021,5283542,3751487,4638539,329002,22856,33742020,33253991,0,0,47490787,314364585
8,34100,10983966,34782,120126375,228089019,48947,1270518,5943976,6508429,4559608,5291973,414591,23598,30559599,29116783,0,0,40945807,259526792
8,34200,12232116,45425,126654574,234887851,129511,1240774,5514629,5548799,3625859,4332262,295086,20763,31799284,33168198,0,0,46674045,312499634
8,34300,10901495,31951,105809888,204301700,36755,1186929,5709763,6473720,4590421,5363562,430399,23585,33568849,33668479,18,0,40983412,265407925
8,34400,12692658,45407,126802212,246647868,147261,1489534,5025418,6178369,4059007,4569793,351655,23337,27599924,27463903,0,0,47468820,312739063
8,34500,12378169,34800,107997834,204223087,30691,1063655,5140976,5719401,4092656,5047806,393608,22869,33580814,33592632,0,0,48176652,307390351
8,34600,11362889,35763,124858145,233941758,60806,1277419,6102218,6421461,4495105,5258501,398526,21758,29280588,27989960,0,0,41569576,265693352
8,34700,12590233,42428,124946120,228440650,81906,1155482,5159099,5403829,3510353,4218532,318324,22334,32752651,34115922,0,0,46927670,315545097
